1,i,x,y,t
2,i,x,z,t
3,i,x,z,t
4,i,x,z,t
5,i,x,z,t
6,i,x,z,t
7,i,x,y,t
8,i,x,y,t
9,i,x,z,t
10,i,x,z,t
11,i,x,t
12,i,x,y,t
13,i,x,z,t
14,i,x,z,t
15,i,x,z,t
16,i,x,t
17,i,x,y,t
18,i,x,z,t
19,i,x,z,t
20,i,x,t
21,i,t
22,i,x,t
23,i,x,t
24,i,x,z,t
25,i,x,z,t
26,i,x,z,t
27,i,x,z,t
28,i,x,y,t
29,i,x,z,t
30,i,x,y,t
31,i,x,z,t
32,i,x,z,t
33,i,x,z,t
34,i,x,z,t
35,i,x,z,t
36,i,x,z,t
37,i,x,t
38,i,x,y,t
39,i,x,z,t
40,i,x,z,t
41,i,x,z,t
42,i,x,z,t
43,i,x,z,t
44,i,x,z,t
45,i,x,z,t
46,i,x,z,t
47,i,x,z,t
48,i,x,z,t
49,i,x,z,t
50,i,x,z,t
51,i,x,z,t
52,i,x,y,t
53,i,x,z,t
54,i,x,z,t
55,i,x,z,t
56,i,x,y,t
57,i,x,z,t
58,i,x,y,t
59,i,x,y,t
60,i,x,z,t
61,i,x,y,t
62,i,x,y,t
63,i,x,y,t
64,i,x,y,t
65,i,x,z,t
66,i,x,z,t
67,i,x,z,t
68,i,x,y,t
69,i,x,y,t
70,i,x,y,t
71,i,x,y,t
72,i,x,z,t
73,i,x,z,t
74,i,x,z,t
75,i,x,z,t
76,i,x,z,t
77,i,x,y,t
78,i,x,z,t
79,i,x,y,t
80,i,x,z,t
81,i,x,t
82,i,x,y,t
83,i,x,t
84,i,t
85,i,x,z,t
86,i,x,y,t
87,i,x,z,t
88,i,x,t
89,i,x,t
90,i,x,z,t
91,i,x,z,t
92,i,x,z,t
93,i,x,z,t
94,i,x,z,t
95,i,x,z,t
96,i,x,z,t
97,i,x,z,t
98,i,x,y,t
99,i,x,z,t
100,i,x,z,t
101,i,x,z,t
102,i,x,t
103,i,x,t
104,i,x,z,t
105,i,x,z,t
106,i,x,t
107,i,t
108,i,x,z,t
109,i,x,t
110,i,x,z,t
111,i,x,z,t
112,i,x,z,t
113,i,x,z,t
114,i,x,z,t
115,i,x,y,t
116,i,x,z,t
117,i,x,t
118,i,x,z,t
119,i,x,z,t
120,i,x,z,t
121,i,x,z,t
122,i,x,z,t
123,i,x,z,t
124,i,x,z,t
125,i,x,z,t
126,i,x,z,t
127,i,x,z,t
128,i,x,y,t
129,i,x,t
