1,10
2,10
3,10
4,10
5,6
6,10
7,10
8,10
9,10
10,10
11,10
12,10
13,10
14,10
15,10
16,10
17,10
18,10
19,10
20,10
21,12
22,10
23,10
24,10
25,10
26,10
27,10
28,10
29,10
30,10
31,10
32,12
33,10
34,10
35,10
36,10
37,10
38,12
39,10
40,10
41,10
42,10
43,12
44,10
45,10
46,10
47,10
48,10
49,10
50,10
51,6
52,10
53,10
54,10
55,10
56,10
57,10
58,10
59,12
60,10
61,10
62,10
63,10
64,10
65,10
66,10
67,10
68,10
69,10
70,12
71,14
72,10
73,12
74,10
75,10
76,10
77,6
78,12
79,6
80,6
81,6
82,6
83,6
84,6
85,6
86,6
87,6
88,12
89,6
90,6
91,6
92,6
93,6
94,6
95,6
96,6
97,6
98,6
99,6
100,6
101,12
102,6
103,6
104,6
105,6
106,6
107,6
108,6
109,6
110,6
111,6
112,6
113,6
114,6
115,12
116,6
117,12
118,6
119,6
120,6
121,6
122,6
123,6
124,6
125,6
126,6
127,6
128,6
129,10
130,6
131,6
132,6
133,6
134,12
135,6
136,6
137,6
138,6
139,6
140,6
141,6
142,6
143,6
144,6
145,6
146,6
147,6
148,6
149,6
150,6
151,6
152,6
153,6
154,6
155,6
156,6
157,6
158,6
159,6
160,6
161,12
162,6
163,6
164,6
165,6
166,6
167,6
168,6
169,6
170,6
171,6
172,6
173,6
174,6
175,6
176,6
177,6
178,6
179,6
180,6
181,6
182,6
183,6
184,6
185,6
186,6
187,14
188,6
189,6
190,6
191,6
192,6
193,6
194,10
195,6
196,10
197,6
198,6
199,6
200,6
201,6
202,6
203,6
204,10
205,6
206,6
207,6
208,6
209,6
210,6
211,6
212,6
213,6
214,6
215,14
216,6
217,6
218,6
219,6
220,6
221,6
222,6
223,6
224,6
225,6
226,6
227,6
228,6
229,6
230,6
231,6
232,6
233,6
234,10
235,6
236,6
237,6
238,6
239,6
240,6
241,6
242,12
243,6
244,6
245,6
246,6
247,6
248,10
249,6
250,6
251,6
252,10
253,6
254,6
255,6
256,6
257,14
258,6
259,6
260,6
261,6
262,6
263,6
264,6
265,6
266,6
267,6
268,10
269,6
270,6
271,6
272,6
273,6
274,6
275,6
276,6
277,6
278,6
279,6
280,6
281,6
282,6
283,6
284,6
285,6
286,6
287,6
288,6
289,6
290,6
291,12
292,6
293,6
294,6
295,6
296,6
297,6
298,6
299,6
300,6
301,6
302,6
303,6
304,6
305,6
