1,0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0.0
1,2,0.0,0.0,0.0,0.0,16.2
1,4,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0
2,1,0.0,0.0,14.58,0.0,0.0
2,2,0.0,0.0,0.0,0.0,19.62
2,4,0.0,0.0,0.0,0.0,0.0
3,0,0.0,13.122,0.0,0.0,0.0
3,1,0.0,0.0,19.116,0.0,0.0
3,2,0.0,0.0,0.0,0.0,19.962
3,4,0.0,0.0,0.0,0.0,0.0
4,0,0.0,18.5166,0.0,0.0,0.0
4,1,0.0,0.0,19.8774,0.0,0.0
4,2,0.0,0.0,0.0,0.0,17.2962
4,4,0.0,0.0,0.0,0.0,0.0
5,0,0.0,19.74132,0.0,0.0,0.0
5,1,0.0,0.0,17.55432,0.0,0.0
5,2,0.0,0.0,0.0,0.0,18.82962
5,4,0.0,0.0,0.0,0.0,0.0
6,0,0.0,17.773020000000002,0.0,0.0,0.0
6,1,0.0,0.0,18.70209,0.0,0.0
6,2,0.0,0.0,0.0,0.0,13.582961999999998
6,4,0.0,0.0,0.0,0.0,0.0
7,0,0.0,18.609182999999998,0.0,0.0,0.0
7,1,0.0,0.0,14.0948748,0.0,0.0
7,2,0.0,0.0,0.0,0.0,16.6582962
7,4,0.0,0.0,0.0,0.0,0.0
8,0,0.0,14.546305619999998,0.0,0.0,0.0
8,1,0.0,0.0,16.401954059999998,0.0,0.0
8,2,0.0,0.0,0.0,0.0,17.86582962
8,4,0.0,0.0,0.0,0.0,0.0
9,0,0.0,16.216389215999996,0.0,0.0,0.0
9,1,0.0,0.0,17.719442064,0.0,0.0
9,2,0.0,0.0,0.0,0.0,15.286582962
9,4,0.0,0.0,0.0,0.0,0.0
10,0,0.0,17.569136779199997,0.0,0.0,0.0
10,1,0.0,0.0,15.5298688722,0.0,0.0
10,2,0.0,0.0,0.0,0.0,15.9286582962
10,4,0.0,0.0,0.0,0.0,0.0
11,0,0.0,15.7337956629,0.0,0.0,0.0
11,1,0.0,0.0,15.8887793538,0.0,0.0
11,2,0.0,0.0,0.0,0.0,14.19286582962
11,4,0.0,0.0,0.0,0.0,0.0
12,0,0.0,15.87328098471,0.0,0.0,0.0
12,1,0.0,0.0,14.362457182038,0.0,0.0
12,2,0.0,0.0,0.0,0.0,18.519286582962
12,4,0.0,0.0,0.0,0.0,0.0
13,0,0.0,14.5135395623052,0.0,0.0,0.0
13,1,0.0,0.0,14.362457182038,0.0,10.8
13,2,0.0,0.0,0.0,0.0,18.519286582962
13,4,0.0,0.0,0.0,0.0,0.0
14,0,0.0,14.37756542006472,0.0,0.0,0.0
14,1,0.0,0.0,18.1036036428696,0.0,10.8
14,2,0.0,0.0,0.0,0.0,14.4519286582962
14,4,0.0,0.0,0.0,0.0,0.0
15,0,0.0,17.730999820589112,0.0,0.0,0.0
15,1,0.0,0.0,14.81709615675354,0.0,10.8
15,2,0.0,0.0,0.0,0.0,16.74519286582962
15,4,0.0,0.0,0.0,0.0,0.0
16,0,0.0,15.108486523137096,0.0,0.0,0.0
16,1,0.0,0.0,16.55238319492201,0.0,10.8
16,2,0.0,0.0,0.0,0.0,16.074519286582962
16,4,0.0,0.0,0.0,0.0,0.0
17,0,0.0,16.40799352774352,0.0,0.0,0.0
17,1,0.0,0.0,16.12230567741687,0.0,10.8
17,2,0.0,0.0,0.0,0.0,13.307451928658296
17,4,0.0,0.0,0.0,0.0,0.0
18,0,0.0,16.150874462449533,0.0,0.0,0.0
18,1,0.0,0.0,13.588937303534152,0.0,10.8
18,2,0.0,0.0,0.0,0.0,17.53074519286583
18,4,0.0,0.0,0.0,0.0,0.0
19,0,0.0,13.84513101942569,0.0,0.0,0.0
19,1,0.0,0.0,17.136564403932663,0.0,10.8
19,2,0.0,0.0,0.0,0.0,17.053074519286582
19,4,0.0,0.0,0.0,0.0,0.0
20,0,0.0,16.807421065481964,0.0,0.0,0.0
20,1,0.0,0.0,17.06142350775119,0.0,10.8
20,2,0.0,0.0,0.0,0.0,18.80530745192866
20,4,0.0,0.0,0.0,0.0,0.0
21,0,0.0,17.036023263524267,0.0,0.0,0.0
21,1,0.0,0.0,18.630919057510912,0.0,10.8
21,2,0.0,0.0,0.0,0.0,16.280530745192866
21,4,0.0,0.0,0.0,0.0,0.0
22,0,0.0,18.47142947811225,0.0,0.0,0.0
22,1,0.0,0.0,16.51556957642467,0.0,10.8
22,2,0.0,0.0,0.0,0.0,14.228053074519286
22,4,0.0,0.0,0.0,0.0,0.0
23,0,0.0,16.71115556659343,0.0,0.0,0.0
23,1,0.0,0.0,14.456804724709825,0.0,10.8
23,2,0.0,0.0,0.0,0.0,18.52280530745193
23,4,0.0,0.0,0.0,0.0,0.0
24,0,0.0,14.682239808898185,0.0,0.0,0.0
24,1,0.0,0.0,18.116205249177717,0.0,10.8
24,2,0.0,0.0,0.0,0.0,17.152280530745195
24,4,0.0,0.0,0.0,0.0,0.0
25,0,0.0,17.772808705149764,0.0,0.0,0.0
25,1,0.0,0.0,17.248673002588447,0.0,10.8
25,2,0.0,0.0,0.0,0.0,17.01522805307452
25,4,0.0,0.0,0.0,0.0,0.0
26,0,0.0,17.30108657284458,0.0,0.0,0.0
26,1,0.0,0.0,17.03857254802591,0.0,10.8
26,2,0.0,0.0,0.0,0.0,18.801522805307453
26,4,0.0,0.0,0.0,0.0,0.0
27,0,0.0,17.06482395050778,0.0,0.0,0.0
27,1,0.0,0.0,18.625227779579298,0.0,10.8
27,2,0.0,0.0,0.0,0.0,15.380152280530744
27,4,0.0,0.0,0.0,0.0,0.0
28,0,0.0,18.469187396672147,0.0,0.0,0.0
28,1,0.0,0.0,15.704659830435599,0.0,10.8
28,2,0.0,0.0,0.0,0.0,15.038015228053075
28,4,0.0,0.0,0.0,0.0,0.0
29,0,0.0,15.981112587059254,0.0,0.0,0.0
29,1,0.0,0.0,15.104679688291327,0.0,10.8
29,2,0.0,0.0,0.0,0.0,15.903801522805308
29,4,0.0,0.0,0.0,0.0,0.0
30,0,0.0,15.19232297816812,0.0,0.0,0.0
30,1,0.0,0.0,15.82388933935391,0.0,10.8
30,2,0.0,0.0,0.0,0.0,19.59038015228053
30,4,0.0,0.0,0.0,0.0,0.0
31,0,0.0,15.76073270323533,0.0,0.0,0.0
31,1,0.0,0.0,19.21373107098787,0.0,10.8
31,2,0.0,0.0,0.0,0.0,16.35903801522805
31,4,0.0,0.0,0.0,0.0,0.0
32,0,0.0,18.868431234212615,0.0,0.0,0.0
32,1,0.0,0.0,16.644507320804035,0.0,10.8
32,2,0.0,0.0,0.0,0.0,16.035903801522807
32,4,0.0,0.0,0.0,0.0,0.0
33,0,0.0,16.866899712144892,0.0,0.0,0.0
33,1,0.0,0.0,16.09676415345093,0.0,10.8
33,2,0.0,0.0,0.0,0.0,19.60359038015228
33,4,0.0,0.0,0.0,0.0,0.0
34,0,0.0,16.866899712144892,0.0,0.0,12.6
34,1,0.0,0.0,16.09676415345093,0.0,10.8
