1,0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0.0
1,2,0.0,0.0,0.0,0.0,23.001677839880482
1,4,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0
2,1,0.0,0.0,20.701510055892435,0.0,0.0
2,2,0.0,0.0,0.0,0.0,31.00411212363958
2,4,0.0,0.0,0.0,0.0,0.0
3,0,0.0,0.0,0.0,0.0,25.599284626822502
3,1,0.0,0.0,20.701510055892435,0.0,0.0
3,2,0.0,0.0,0.0,0.0,31.00411212363958
3,4,0.0,0.0,0.0,0.0,0.0
4,0,0.0,0.0,0.0,0.0,27.26198757799602
4,1,0.0,0.0,20.701510055892435,0.0,0.0
4,2,0.0,0.0,0.0,0.0,31.00411212363958
4,4,0.0,0.0,0.0,0.0,0.0
5,0,0.0,0.0,0.0,0.0,27.279841486315245
5,1,0.0,0.0,20.701510055892435,0.0,0.0
5,2,0.0,0.0,0.0,0.0,31.00411212363958
5,4,0.0,0.0,0.0,0.0,0.0
6,0,0.0,0.0,0.0,0.0,27.52252564935441
6,1,0.0,0.0,20.701510055892435,0.0,0.0
6,2,0.0,0.0,0.0,0.0,31.00411212363958
6,4,0.0,0.0,0.0,0.0,0.0
7,0,0.0,0.0,0.0,0.0,28.22718471976578
7,1,0.0,0.0,20.701510055892435,0.0,0.0
7,2,0.0,0.0,0.0,0.0,31.00411212363958
7,4,0.0,0.0,0.0,0.0,0.0
8,0,0.0,0.0,0.0,0.0,26.96463854371808
8,1,0.0,0.0,20.701510055892435,0.0,0.0
8,2,0.0,0.0,0.0,0.0,31.00411212363958
8,4,0.0,0.0,0.0,0.0,0.0
9,0,0.0,0.0,0.0,0.0,28.081083830875354
9,1,0.0,0.0,20.701510055892435,0.0,0.0
9,2,0.0,0.0,0.0,0.0,31.00411212363958
9,4,0.0,0.0,0.0,0.0,0.0
10,0,0.0,0.0,0.0,0.0,26.575685161632634
10,1,0.0,0.0,20.701510055892435,0.0,0.0
10,2,0.0,0.0,0.0,0.0,31.00411212363958
10,4,0.0,0.0,0.0,0.0,0.0
11,0,0.0,0.0,0.0,0.0,26.547771284320625
11,1,0.0,0.0,20.701510055892435,0.0,0.0
11,2,0.0,0.0,0.0,0.0,31.00411212363958
11,4,0.0,0.0,0.0,0.0,0.0
12,0,0.0,0.0,0.0,0.0,28.157481826561682
12,1,0.0,0.0,20.701510055892435,0.0,0.0
12,2,0.0,0.0,0.0,0.0,31.00411212363958
12,4,0.0,0.0,0.0,0.0,0.0
13,0,0.0,0.0,0.0,0.0,28.32001658422014
13,1,0.0,0.0,20.701510055892435,0.0,0.0
13,2,0.0,0.0,0.0,0.0,31.00411212363958
13,4,0.0,0.0,0.0,0.0,0.0
14,0,0.0,0.0,0.0,0.0,27.22866127541266
14,1,0.0,0.0,20.701510055892435,0.0,0.0
14,2,0.0,0.0,0.0,0.0,31.00411212363958
14,4,0.0,0.0,0.0,0.0,0.0
15,0,0.0,0.0,0.0,0.0,28.696141772517336
15,1,0.0,0.0,20.701510055892435,0.0,0.0
15,2,0.0,0.0,0.0,0.0,31.00411212363958
15,4,0.0,0.0,0.0,0.0,0.0
16,0,0.0,0.0,0.0,0.0,28.71132070217643
16,1,0.0,0.0,20.701510055892435,0.0,0.0
16,2,0.0,0.0,0.0,0.0,31.00411212363958
16,4,0.0,0.0,0.0,0.0,0.0
17,0,0.0,0.0,0.0,0.0,28.038956732906637
17,1,0.0,0.0,20.701510055892435,0.0,0.0
17,2,0.0,0.0,0.0,0.0,31.00411212363958
17,4,0.0,0.0,0.0,0.0,0.0
18,0,0.0,0.0,0.0,0.0,27.212362395033367
18,1,0.0,0.0,20.701510055892435,0.0,0.0
18,2,0.0,0.0,0.0,0.0,31.00411212363958
18,4,0.0,0.0,0.0,0.0,0.0
19,0,0.0,0.0,0.0,0.0,26.223105329629277
19,1,0.0,0.0,20.701510055892435,0.0,0.0
19,2,0.0,0.0,0.0,0.0,31.00411212363958
19,4,0.0,0.0,0.0,0.0,0.0
20,0,0.0,0.0,0.0,0.0,28.39271410084249
20,1,0.0,0.0,20.701510055892435,0.0,0.0
20,2,0.0,0.0,0.0,0.0,31.00411212363958
20,4,0.0,0.0,0.0,0.0,0.0
21,0,0.0,0.0,0.0,0.0,28.222649735025108
21,1,0.0,0.0,20.701510055892435,0.0,0.0
21,2,0.0,0.0,0.0,0.0,31.00411212363958
21,4,0.0,0.0,0.0,0.0,0.0
22,0,0.0,0.0,0.0,0.0,27.621421906231
22,1,0.0,0.0,20.701510055892435,0.0,0.0
22,2,0.0,0.0,0.0,0.0,31.00411212363958
22,4,0.0,0.0,0.0,0.0,0.0
23,0,0.0,0.0,0.0,0.0,28.907314570840803
23,1,0.0,0.0,20.701510055892435,0.0,0.0
23,2,0.0,0.0,0.0,0.0,31.00411212363958
23,4,0.0,0.0,0.0,0.0,0.0
24,0,0.0,0.0,0.0,0.0,28.46920278139027
24,1,0.0,0.0,20.701510055892435,0.0,0.0
24,2,0.0,0.0,0.0,0.0,31.00411212363958
24,4,0.0,0.0,0.0,0.0,0.0
25,0,0.0,0.0,0.0,0.0,28.23981245836653
25,1,0.0,0.0,20.701510055892435,0.0,0.0
25,2,0.0,0.0,0.0,0.0,31.00411212363958
25,4,0.0,0.0,0.0,0.0,0.0
26,0,0.0,0.0,0.0,0.0,29.249430331043722
26,1,0.0,0.0,20.701510055892435,0.0,0.0
26,2,0.0,0.0,0.0,0.0,31.00411212363958
26,4,0.0,0.0,0.0,0.0,0.0
27,0,0.0,0.0,0.0,0.0,28.04852657739074
27,1,0.0,0.0,20.701510055892435,0.0,0.0
27,2,0.0,0.0,0.0,0.0,31.00411212363958
27,4,0.0,0.0,0.0,0.0,0.0
28,0,0.0,0.0,0.0,0.0,26.703421148436664
28,1,0.0,0.0,20.701510055892435,0.0,0.0
28,2,0.0,0.0,0.0,0.0,31.00411212363958
28,4,0.0,0.0,0.0,0.0,0.0
29,0,0.0,0.0,0.0,0.0,27.774053628915922
29,1,0.0,0.0,20.701510055892435,0.0,0.0
29,2,0.0,0.0,0.0,0.0,31.00411212363958
29,4,0.0,0.0,0.0,0.0,0.0
30,0,0.0,18.631359050303193,0.0,0.0,27.774053628915922
30,1,0.0,0.0,29.973851916864866,0.0,0.0
30,2,0.0,0.0,0.0,0.0,28.3642750743903
30,4,0.0,0.0,0.0,0.0,0.0
31,0,0.0,18.631359050303193,0.0,0.0,27.51860453338254
31,1,0.0,0.0,29.973851916864866,0.0,0.0
31,2,0.0,0.0,0.0,0.0,28.3642750743903
31,4,0.0,0.0,0.0,0.0,0.0
32,0,0.0,18.631359050303193,0.0,0.0,28.73684252467443
32,1,0.0,0.0,29.973851916864866,0.0,0.0
32,2,0.0,0.0,0.0,0.0,28.3642750743903
32,4,0.0,0.0,0.0,0.0,0.0
33,0,0.0,28.8396026302087,0.0,0.0,28.73684252467443
33,1,0.0,0.0,28.525232758637756,0.0,0.0
33,2,0.0,0.0,0.0,0.0,30.575964809483764
33,4,0.0,0.0,0.0,0.0,0.0
