1,16
2,7
3,13
4,24
5,6
6,12
7,15
8,11
9,18
10,19
11,25
12,13
13,7
14,12
15,13
16,9
17,15
18,4
19,11
20,7
21,6
22,6
23,7
24,12
25,5
26,1
27,7
28,6
29,12
30,11
31,5
32,11
33,8
34,5
35,7
36,9
37,8
38,8
39,9
40,12
41,8
42,11
43,22
44,4
45,11
46,13
47,8
48,9
49,19
50,13
51,7
52,13
53,14
54,11
55,21
56,11
57,24
58,9
59,14
60,12
61,13
62,13
63,5
64,11
65,13
66,17
67,17
68,9
69,6
70,0
71,21
72,7
73,9
74,13
75,8
76,0
77,15
78,15
79,7
80,13
81,21
82,11
83,7
84,8
85,12
86,16
87,10
88,4
89,4
90,8
91,9
92,10
93,21
94,3
95,15
96,9
97,2
98,22
99,8
100,6
101,13
102,15
103,21
104,27
105,4
106,7
107,15
108,9
109,13
110,11
111,11
112,0
113,7
114,18
115,10
116,10
117,3
118,14
119,12
120,9
121,18
122,7
123,14
124,10
125,14
126,10
127,6
128,5
129,3
130,9
131,9
132,5
133,7
134,8
135,4
136,7
137,13
138,6
139,4
140,8
141,7
142,10
143,13
144,17
145,20
146,2
147,13
148,24
149,15
150,11
151,12
152,15
153,6
154,13
155,8
156,13
157,6
158,8
159,9
160,13
161,10
162,12
163,5
164,6
165,10
166,2
167,8
168,17
169,10
170,16
171,10
172,11
173,7
174,15
175,14
176,12
177,25
178,11
179,11
180,8
181,11
182,17
183,15
184,14
185,11
186,4
187,12
188,4
189,5
190,15
191,5
192,12
193,9
194,0
195,10
196,10
197,15
198,17
199,9
200,8
201,5
202,1
203,1
204,6
205,6
206,16
207,7
208,14
209,7
210,13
211,4
212,3
213,15
214,13
215,3
216,6
217,10
218,14
219,16
220,16
221,1
222,21
223,20
224,23
225,16
226,9
227,25
228,26
229,2
230,10
231,8
232,19
233,13
234,11
235,3
236,4
237,14
238,7
239,7
240,13
241,12
242,6
243,11
244,15
245,10
246,5
247,7
248,15
249,8
250,11
251,4
252,9
253,16
254,10
255,14
256,11
257,7
258,5
259,14
260,13
261,5
262,10
263,6
264,14
265,10
266,10
267,17
268,11
269,9
270,6
271,10
272,7
273,5
274,9
275,17
276,10
277,13
278,0
279,1
280,15
281,9
282,17
283,3
284,6
285,11
286,15
287,23
288,13
289,5
290,7
291,3
292,7
293,16
294,7
295,11
296,8
297,13
298,7
299,3
300,17
